Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
BA14-gam_R1_001_trimmed_1P	(1, 36.48568206856187)	(2, 36.41230817739606)	(3, 36.56030789708249)	(4, 36.614211644363664)	(5, 36.63022088564584)	(6, 36.61398853579129)	(7, 36.575910946589566)	(8, 36.59958846848703)	(9, 36.61445768933133)	(10, 36.62094378461764)	(15, 36.60317071640607)	(20, 36.58727731751876)	(25, 36.5595704602437)	(30, 36.540226629717004)	(35, 36.523331091670876)	(40, 36.508156436006914)	(45, 36.495519008016316)	(50, 36.476553323434715)	(55, 36.45188104005027)	(60, 36.44740511958461)	(65, 36.429331570507166)	(70, 36.41197841708227)	(75, 36.39699438778504)	(80, 36.39600534755288)	(85, 36.383716228834224)	(90, 36.35451329637358)	(95, 36.33478534645464)	(100, 36.31494483964779)	(105, 36.26524842291424)	(110, 36.26576234132582)	(115, 36.19624866775653)	(120, 36.222074379495886)	(125, 36.1809958581859)	(130, 36.11352266481256)	(135, 36.107907705241594)	(140, 36.04274682645474)	(145, 36.016736931601145)	(150, 36.41193926705827)
BA14-gam_R1_001_trimmed_1U	(1, 35.85691898394552)	(2, 35.862912539448374)	(3, 36.11750168231294)	(4, 36.241148196016994)	(5, 36.27586324659701)	(6, 36.280776225683425)	(7, 36.24925552541796)	(8, 36.27275740109467)	(9, 36.29236073599447)	(10, 36.296625224929684)	(15, 36.271518718527275)	(20, 36.24660769231879)	(25, 36.19930105248576)	(30, 36.16875332794929)	(35, 36.15038843511467)	(40, 36.126712483940466)	(45, 36.10466612762105)	(50, 36.077877833410675)	(55, 36.064137180245154)	(60, 36.06614598986099)	(65, 36.05451144162906)	(70, 36.03963531824399)	(75, 36.02926111611874)	(80, 36.02588981585192)	(85, 36.01758101542162)	(90, 35.983872087510605)	(95, 35.965396591868206)	(100, 35.932807099276744)	(105, 35.86621915027577)	(110, 35.85107501060564)	(115, 35.745276271184565)	(120, 35.74821984116146)	(125, 35.660284947947765)	(130, 35.504493122910844)	(135, 35.29733665757129)	(140, 34.325697640296106)	(145, 33.80275852454565)	(150, 35.43707028808455)
BA14-gam_R1_001_trimmed_2P	(1, 36.08841726543048)	(2, 36.308557161123375)	(3, 36.39885330715623)	(4, 36.400757481253805)	(5, 36.37984900780599)	(6, 36.32583724188849)	(7, 36.282636314714175)	(8, 36.296196166557756)	(9, 36.31469618251351)	(10, 36.34261598563402)	(15, 36.3096725408014)	(20, 36.28677569039456)	(25, 36.24824981705278)	(30, 36.221020535417054)	(35, 36.186925819527374)	(40, 36.15453473386166)	(45, 36.11127616652875)	(50, 36.08273584902654)	(55, 36.03210640229259)	(60, 35.989144636965406)	(65, 35.98509755872815)	(70, 35.94921718256753)	(75, 35.915840942716606)	(80, 35.886377177228624)	(85, 35.83241605384889)	(90, 35.81347040300873)	(95, 35.75821239247875)	(100, 35.700451500801705)	(105, 35.66201549836986)	(110, 35.646311562107755)	(115, 35.567878455450526)	(120, 35.49180265410928)	(125, 35.41807888040121)	(130, 35.35657341124042)	(135, 35.332921369091345)	(140, 35.28358315777084)	(145, 35.11016585044192)	(150, 36.01272715538396)
BA14-gam_R1_001_trimmed_2U	(1, 32.04601599943614)	(2, 33.32920425711869)	(3, 33.50647554271215)	(4, 33.81893149140119)	(5, 33.653413095573725)	(6, 33.68519611643642)	(7, 33.54988370453905)	(8, 33.57364057654356)	(9, 33.58665773893431)	(10, 33.67853643924443)	(15, 33.613070904990124)	(20, 33.60551522413307)	(25, 33.51684698336622)	(30, 33.46792271638004)	(35, 33.41960811953764)	(40, 33.38352833380321)	(45, 33.29718424020299)	(50, 33.207444744701434)	(55, 33.22115859805332)	(60, 33.207161449081184)	(65, 33.26513765676955)	(70, 33.261688342970096)	(75, 33.258002510358835)	(80, 33.28541014123828)	(85, 33.28211251817781)	(90, 33.29801669010008)	(95, 33.28541444204851)	(100, 33.23941408266271)	(105, 33.23512451401907)	(110, 33.25288063438556)	(115, 33.214665275588196)	(120, 33.14886540570309)	(125, 33.104536338182854)	(130, 33.07427399167096)	(135, 33.079745279049085)	(140, 33.08015907494107)	(145, 32.9667625653282)	(150, 35.22516051801067)
BA19-S5_R1_001_trimmed_1P	(1, 36.49957623200329)	(2, 36.42623767781746)	(3, 36.56627776450649)	(4, 36.6196761147431)	(5, 36.633957122106764)	(6, 36.61857218030276)	(7, 36.581219373054246)	(8, 36.60773943548633)	(9, 36.62060362348607)	(10, 36.62415520174967)	(15, 36.61025170238657)	(20, 36.59227731540118)	(25, 36.565282464030076)	(30, 36.54542883287117)	(35, 36.530198980082716)	(40, 36.515454918955044)	(45, 36.4990855520132)	(50, 36.48405866678604)	(55, 36.46139035811379)	(60, 36.451170097088685)	(65, 36.4328095815818)	(70, 36.41430975526253)	(75, 36.398737339468255)	(80, 36.39765536352795)	(85, 36.38768529086779)	(90, 36.35617563186674)	(95, 36.33813608612543)	(100, 36.319962733567)	(105, 36.268572673662376)	(110, 36.2724201934753)	(115, 36.20186148848104)	(120, 36.22757413279187)	(125, 36.19113140349591)	(130, 36.12259780007986)	(135, 36.12024679660378)	(140, 36.0495399442004)	(145, 36.02022510956876)	(150, 36.41069842454775)
BA19-S5_R1_001_trimmed_1U	(1, 35.48908480047605)	(2, 35.51266648937641)	(3, 35.8452808975451)	(4, 36.01661306269361)	(5, 36.06234144260733)	(6, 36.081577655108134)	(7, 36.05128471806241)	(8, 36.082883634836485)	(9, 36.104273002423696)	(10, 36.1138108014529)	(15, 36.08992414258877)	(20, 36.06070027896885)	(25, 36.00872498462972)	(30, 35.974124420899365)	(35, 35.94957384512291)	(40, 35.92590743868676)	(45, 35.89497480854627)	(50, 35.87134054273302)	(55, 35.86394034550208)	(60, 35.867168681662456)	(65, 35.85633774614941)	(70, 35.85182569096978)	(75, 35.843545461720545)	(80, 35.85014598040288)	(85, 35.84996303447576)	(90, 35.815035393891904)	(95, 35.79380726989028)	(100, 35.76682522475915)	(105, 35.69773541010196)	(110, 35.69252336979961)	(115, 35.58496925835715)	(120, 35.572489314054664)	(125, 35.46568867112599)	(130, 35.25934298550603)	(135, 34.989794024404645)	(140, 34.20410618958198)	(145, 33.88861646327285)	(150, 35.48129667067884)
BA19-S5_R1_001_trimmed_2P	(1, 36.077327200045765)	(2, 36.27693906351154)	(3, 36.382611328814704)	(4, 36.36631798574399)	(5, 36.360139941563766)	(6, 36.30853968445675)	(7, 36.26728640438975)	(8, 36.283798846521464)	(9, 36.29387545277255)	(10, 36.32751339245001)	(15, 36.29372377921837)	(20, 36.2733712916618)	(25, 36.23779133975135)	(30, 36.20624578814498)	(35, 36.174699424470866)	(40, 36.141418818483636)	(45, 36.097754668523706)	(50, 36.0730601728882)	(55, 36.022186598809796)	(60, 35.973359091410934)	(65, 35.971998140359034)	(70, 35.936308570537015)	(75, 35.90406471306596)	(80, 35.877096404047876)	(85, 35.82517348068024)	(90, 35.80209734765032)	(95, 35.75129347911379)	(100, 35.69921727362505)	(105, 35.65538105021672)	(110, 35.64354656749033)	(115, 35.560684489969994)	(120, 35.478253779888675)	(125, 35.4117689964306)	(130, 35.34515301480892)	(135, 35.32067888675861)	(140, 35.26779802157991)	(145, 35.09030380074035)	(150, 36.00622619191924)
BA19-S5_R1_001_trimmed_2U	(1, 32.14580477484687)	(2, 33.34908441162254)	(3, 33.652718239661496)	(4, 33.731052352162784)	(5, 33.69945246943416)	(6, 33.75302092660238)	(7, 33.63252062153831)	(8, 33.58826652298281)	(9, 33.62252878299248)	(10, 33.74408928472381)	(15, 33.663240176540974)	(20, 33.68182848268266)	(25, 33.61676346838031)	(30, 33.56395093619011)	(35, 33.52376409435592)	(40, 33.46022994699017)	(45, 33.39616649366497)	(50, 33.32286091381103)	(55, 33.305299565282304)	(60, 33.2975826533023)	(65, 33.36213410629988)	(70, 33.36326298238034)	(75, 33.36154706563067)	(80, 33.383796388959574)	(85, 33.36927917553013)	(90, 33.383915565856476)	(95, 33.362908623205406)	(100, 33.34672675747025)	(105, 33.33270309187989)	(110, 33.36047427559161)	(115, 33.31788661398388)	(120, 33.23611809834928)	(125, 33.20151803129127)	(130, 33.17739767646052)	(135, 33.195652686072506)	(140, 33.17631129715708)	(145, 33.02900706652898)	(150, 35.26718666119304)
BA19-WYS_R1_001_trimmed_1P	(1, 36.49347855222186)	(2, 36.420688265279004)	(3, 36.56249721887079)	(4, 36.61621921299863)	(5, 36.62946242903601)	(6, 36.61180160534036)	(7, 36.575704751997705)	(8, 36.60426290429437)	(9, 36.61603699789962)	(10, 36.620947842617035)	(15, 36.60559699119165)	(20, 36.588836041935444)	(25, 36.56115336667997)	(30, 36.540489150415766)	(35, 36.52665335525193)	(40, 36.51145584532789)	(45, 36.494672926800476)	(50, 36.47994127071654)	(55, 36.45872809489558)	(60, 36.45031743763067)	(65, 36.4308368471544)	(70, 36.41356129595997)	(75, 36.399908127760206)	(80, 36.40066468241973)	(85, 36.391355138976834)	(90, 36.35942379837449)	(95, 36.34050548032601)	(100, 36.32018442821112)	(105, 36.27083349095282)	(110, 36.27468215356307)	(115, 36.2051141357213)	(120, 36.23011404632413)	(125, 36.19406854837115)	(130, 36.12635369890994)	(135, 36.123744091033345)	(140, 36.05642634142678)	(145, 36.02952373893727)	(150, 36.41617575500145)
BA19-WYS_R1_001_trimmed_1U	(1, 35.867360516946576)	(2, 35.86824637442475)	(3, 36.12001413944221)	(4, 36.24121111820761)	(5, 36.27615428595147)	(6, 36.28073782180286)	(7, 36.247322677871104)	(8, 36.27512007144703)	(9, 36.29125778104485)	(10, 36.29505068641904)	(15, 36.27312164338881)	(20, 36.24561758968035)	(25, 36.19997873727819)	(30, 36.16980313236848)	(35, 36.15182579564489)	(40, 36.13100128942072)	(45, 36.103600282253254)	(50, 36.08461679493856)	(55, 36.074462116777745)	(60, 36.07651201407906)	(65, 36.067880674199884)	(70, 36.05927626193635)	(75, 36.05245226870459)	(80, 36.059765020900294)	(85, 36.05701716393835)	(90, 36.02362434555115)	(95, 36.00379256146887)	(100, 35.98150028855523)	(105, 35.922004777381)	(110, 35.91069951071351)	(115, 35.817030876267665)	(120, 35.82442624825118)	(125, 35.740754296485484)	(130, 35.575416071366234)	(135, 35.333902106418996)	(140, 34.332136403745494)	(145, 33.80929188919152)	(150, 35.44317965427501)
BA19-WYS_R1_001_trimmed_2P	(1, 36.170173330793304)	(2, 36.2846794209846)	(3, 36.368600295080775)	(4, 36.36592734948872)	(5, 36.35277983332808)	(6, 36.29393211579654)	(7, 36.25173728531068)	(8, 36.26840706367494)	(9, 36.27844721064419)	(10, 36.311785722222375)	(15, 36.27651014590246)	(20, 36.25439368796763)	(25, 36.21649004417766)	(30, 36.18583214262734)	(35, 36.15197920594228)	(40, 36.119083848663706)	(45, 36.07324640532946)	(50, 36.04791105685011)	(55, 35.99493837553331)	(60, 35.944709115877444)	(65, 35.942497236430086)	(70, 35.904243016388534)	(75, 35.87065498263873)	(80, 35.84095168240465)	(85, 35.78894146387864)	(90, 35.76320469313746)	(95, 35.7106260366357)	(100, 35.65204016642797)	(105, 35.60840249619753)	(110, 35.59360461134294)	(115, 35.51335760402988)	(120, 35.4257224877187)	(125, 35.3610358119048)	(130, 35.29278147014768)	(135, 35.26962433242394)	(140, 35.2186491781395)	(145, 35.04515671075429)	(150, 35.98826634794494)
BA19-WYS_R1_001_trimmed_2U	(1, 32.32119414520029)	(2, 33.15683469015828)	(3, 33.51004433397215)	(4, 33.56532341867666)	(5, 33.56981425684461)	(6, 33.65250312008815)	(7, 33.488081002187975)	(8, 33.42551213831781)	(9, 33.535537673432515)	(10, 33.62924475590205)	(15, 33.56013075649736)	(20, 33.553887447062934)	(25, 33.48826690200052)	(30, 33.44051571532263)	(35, 33.389199012015595)	(40, 33.34749479114991)	(45, 33.27289883603741)	(50, 33.196119183983434)	(55, 33.17556359214984)	(60, 33.184059940986614)	(65, 33.23739792157244)	(70, 33.25263468104697)	(75, 33.24061267710606)	(80, 33.264744255001446)	(85, 33.245594347927856)	(90, 33.27514364701314)	(95, 33.2679970523284)	(100, 33.21370835027547)	(105, 33.23054319530265)	(110, 33.25324609549076)	(115, 33.181586570921766)	(120, 33.13358879161892)	(125, 33.07805635197306)	(130, 33.05779637275994)	(135, 33.0780253764069)	(140, 33.05835970688854)	(145, 32.93141062126633)	(150, 35.22666085820083)
BA19-gam_R1_001_trimmed_1P	(1, 38.06484450268952)	(2, 38.29720747889531)	(3, 39.0200614173042)	(4, 39.002371758905994)	(5, 39.03014528125624)	(6, 38.9715258203365)	(7, 39.03816320099577)	(8, 39.02928416096586)	(9, 39.073285493415675)	(10, 39.10465021353186)	(15, 39.47165948630665)	(20, 39.5908058480845)	(25, 39.52271378035751)	(30, 39.47689537419492)	(35, 39.565203738570226)	(40, 39.541044687986364)	(45, 39.5072535691269)	(50, 39.500091789898185)	(55, 39.56956669294987)	(60, 39.594179979552116)	(65, 39.59770249001495)	(70, 39.474725833392654)	(75, 39.31593799872128)	(80, 39.194837974840816)	(85, 39.34640329167909)	(90, 39.33038901228987)	(95, 39.1271928211932)	(100, 39.51074660202213)	(105, 39.522723928129665)	(110, 39.52388135744304)	(115, 39.52360832402583)	(120, 39.51969979373263)	(125, 39.50855302637209)	(130, 39.497031015586685)	(135, 39.49499662578432)	(140, 39.47829622791606)	(145, 39.45946522118938)	(150, 39.66754597928508)
BA19-gam_R1_001_trimmed_1U	(1, 37.317565372386035)	(2, 37.964541172752824)	(3, 38.6467876145315)	(4, 38.65657904781518)	(5, 38.71060169757826)	(6, 38.65729761589851)	(7, 38.73337262748259)	(8, 38.733713492391786)	(9, 38.80278213228754)	(10, 38.8703945511324)	(15, 39.22446114051269)	(20, 39.35519712466247)	(25, 39.156497382264014)	(30, 39.1016759191369)	(35, 39.234599474854996)	(40, 39.20466319173829)	(45, 39.16196728762075)	(50, 39.16480652980003)	(55, 39.28244252822098)	(60, 39.328427436339)	(65, 39.35300848898784)	(70, 39.23916586040607)	(75, 39.07598360104392)	(80, 38.94992482887485)	(85, 39.10265295127815)	(90, 39.08583800629733)	(95, 38.88071194943588)	(100, 39.28835102267361)	(105, 39.28868970115054)	(110, 39.268322146125314)	(115, 39.23183893847856)	(120, 39.17636679417403)	(125, 39.08291970290735)	(130, 38.941708608770945)	(135, 38.67210332072897)	(140, 38.04796546105702)	(145, 37.75758549039192)	(150, 38.67389268422531)
BA19-gam_R1_001_trimmed_2P	(1, 37.68506599300282)	(2, 38.84116110673456)	(3, 39.08217206691869)	(4, 39.18591880431551)	(5, 39.259439475035684)	(6, 39.215151516091524)	(7, 39.26881599017777)	(8, 39.28488825621501)	(9, 39.34189892179604)	(10, 39.38384632813868)	(15, 39.46433370662431)	(20, 39.49770268510264)	(25, 39.410970465107326)	(30, 39.414448111276315)	(35, 39.44308410107918)	(40, 39.46866472690074)	(45, 39.44468931580244)	(50, 39.428306441661974)	(55, 39.40822754900392)	(60, 39.42111598363316)	(65, 39.40189744545054)	(70, 39.34194392630686)	(75, 39.26403493564404)	(80, 39.40337368165699)	(85, 39.27226720945756)	(90, 39.22056018602416)	(95, 39.23253100801542)	(100, 39.25062688504015)	(105, 39.37043545339485)	(110, 39.35568857468335)	(115, 39.34243057111572)	(120, 39.340572729061094)	(125, 39.33260248486231)	(130, 39.312011416267566)	(135, 39.31525184172572)	(140, 39.276734055750374)	(145, 39.26679358023398)	(150, 39.55640807074925)
BA19-gam_R1_001_trimmed_2U	(1, 34.037562353666544)	(2, 36.22759055067888)	(3, 36.634648042287544)	(4, 36.445262981654665)	(5, 36.717687047711685)	(6, 36.78997876586912)	(7, 36.303124526617076)	(8, 35.336246050159325)	(9, 36.354368145083065)	(10, 36.02578923729872)	(15, 36.72725330271792)	(20, 37.481322734871014)	(25, 36.32936555393443)	(30, 36.88701050544673)	(35, 36.40155840980544)	(40, 37.05437585208926)	(45, 37.02570897813071)	(50, 36.19628738197495)	(55, 37.2101880641326)	(60, 37.262260358538185)	(65, 37.09793869437656)	(70, 37.335355160891055)	(75, 37.598267300987274)	(80, 38.21355600349419)	(85, 38.10564440973943)	(90, 37.9885460758533)	(95, 37.874552553395766)	(100, 37.105389335740696)	(105, 37.67880658953094)	(110, 37.73946511900904)	(115, 37.689381107600695)	(120, 37.67621551389656)	(125, 37.6984083233378)	(130, 37.748650064967975)	(135, 37.838413480853205)	(140, 37.85644117614597)	(145, 37.900554768576576)	(150, 38.611267719516185)
BD5-S5_R1_001_trimmed_1P	(1, 36.51311850929389)	(2, 36.450237026005944)	(3, 36.58523338955688)	(4, 36.630428594080485)	(5, 36.64558898574753)	(6, 36.62700931196777)	(7, 36.59129180950509)	(8, 36.62978840595568)	(9, 36.637032991386576)	(10, 36.64163241790017)	(15, 36.62765376554068)	(20, 36.61096210272992)	(25, 36.58489615952034)	(30, 36.56506355672226)	(35, 36.55173531719943)	(40, 36.536988785271475)	(45, 36.520686996781436)	(50, 36.50666360838577)	(55, 36.48548864784675)	(60, 36.476487071661964)	(65, 36.4585758542672)	(70, 36.44149928422714)	(75, 36.42712116092692)	(80, 36.428184264185674)	(85, 36.41717788512141)	(90, 36.388345516972336)	(95, 36.36853755219966)	(100, 36.3520962638662)	(105, 36.30272973225411)	(110, 36.305167474723405)	(115, 36.23818827094534)	(120, 36.2607828129241)	(125, 36.223783359738675)	(130, 36.15616340804224)	(135, 36.151515494785926)	(140, 36.08498918326289)	(145, 36.05728106836475)	(150, 36.43436599743171)
BD5-S5_R1_001_trimmed_1U	(1, 35.9379812305292)	(2, 35.93549492512378)	(3, 36.181778025925894)	(4, 36.28251448042353)	(5, 36.317482792498815)	(6, 36.314177287318444)	(7, 36.28030482986983)	(8, 36.321346630946735)	(9, 36.336435982210844)	(10, 36.3370770607557)	(15, 36.31435777680018)	(20, 36.28796289452023)	(25, 36.2439566165004)	(30, 36.21489271461205)	(35, 36.194844674986165)	(40, 36.17241855187871)	(45, 36.14627405838673)	(50, 36.12302188174302)	(55, 36.11219895370387)	(60, 36.110455416851906)	(65, 36.100218370309804)	(70, 36.08721787725032)	(75, 36.076516457810285)	(80, 36.07966596983103)	(85, 36.074163485179916)	(90, 36.03659452191343)	(95, 36.01275990665677)	(100, 35.991797235207635)	(105, 35.92378656622405)	(110, 35.920281389229345)	(115, 35.82268799969319)	(120, 35.82740469343459)	(125, 35.75671416863383)	(130, 35.60523323838957)	(135, 35.39697994390196)	(140, 34.34037080675792)	(145, 33.75412544433707)	(150, 35.40989387629354)
BD5-S5_R1_001_trimmed_2P	(1, 36.28867149527756)	(2, 36.41137081920404)	(3, 36.47701377832466)	(4, 36.46431745566638)	(5, 36.46216692800264)	(6, 36.40553142074349)	(7, 36.37480609983807)	(8, 36.39138911117643)	(9, 36.40811900229314)	(10, 36.419728587682314)	(15, 36.39451144391909)	(20, 36.37319922517207)	(25, 36.33973793457729)	(30, 36.313400844867814)	(35, 36.28659079732661)	(40, 36.25657814007299)	(45, 36.2202549439789)	(50, 36.19705026939742)	(55, 36.1549425141811)	(60, 36.10716217837464)	(65, 36.10518196811977)	(70, 36.069450955227055)	(75, 36.040316028511405)	(80, 36.01430456028935)	(85, 35.96727763330849)	(90, 35.945743388552216)	(95, 35.895645831336005)	(100, 35.8485084777404)	(105, 35.80387200084358)	(110, 35.79642697228964)	(115, 35.71412581077774)	(120, 35.63975741608654)	(125, 35.57364900803711)	(130, 35.5136073943553)	(135, 35.488545485577696)	(140, 35.43525483654884)	(145, 35.26639610666141)	(150, 36.07523038457408)
BD5-S5_R1_001_trimmed_2U	(1, 32.46645139360979)	(2, 33.501835486063904)	(3, 33.59972807613868)	(4, 33.72662587808747)	(5, 33.76162474507138)	(6, 33.83199637434851)	(7, 33.72789485610696)	(8, 33.78114094720145)	(9, 33.75798776342624)	(10, 33.81983911171538)	(15, 33.76887944708815)	(20, 33.749685021527306)	(25, 33.670099705415815)	(30, 33.63610922275096)	(35, 33.59722637661454)	(40, 33.53849762066621)	(45, 33.45821889870835)	(50, 33.38626868824343)	(55, 33.381331017185836)	(60, 33.3581722084473)	(65, 33.43649637827736)	(70, 33.42116731497801)	(75, 33.43437862466938)	(80, 33.45790206281761)	(85, 33.436108230683054)	(90, 33.43826847131216)	(95, 33.4345916526866)	(100, 33.37279884397101)	(105, 33.38008893976909)	(110, 33.43623213177461)	(115, 33.35067464728117)	(120, 33.27717167543033)	(125, 33.248225800207535)	(130, 33.22031289714555)	(135, 33.23067248904778)	(140, 33.20653405583329)	(145, 33.06137440752051)	(150, 35.276903603151396)
BD5-WYS_R1_001_trimmed_1P	(1, 36.52660289271669)	(2, 36.463790542675646)	(3, 36.5944366044599)	(4, 36.640041884195554)	(5, 36.65460797956487)	(6, 36.637370933786634)	(7, 36.599546482584536)	(8, 36.63611791724357)	(9, 36.64273737898121)	(10, 36.64744806109607)	(15, 36.63055859502556)	(20, 36.61571356064803)	(25, 36.590500929318)	(30, 36.57080148722212)	(35, 36.557348359226694)	(40, 36.54244613122918)	(45, 36.528694292946746)	(50, 36.51287740775988)	(55, 36.49138117530447)	(60, 36.483496107699565)	(65, 36.46537609006776)	(70, 36.44829649066687)	(75, 36.43522504489587)	(80, 36.433946914008025)	(85, 36.42314712653351)	(90, 36.39196166940569)	(95, 36.37630589968114)	(100, 36.35970159878888)	(105, 36.31024562513529)	(110, 36.31387420367088)	(115, 36.24899889516342)	(120, 36.27359977763939)	(125, 36.23690310004859)	(130, 36.16981314285237)	(135, 36.166118666727826)	(140, 36.102049456260374)	(145, 36.07558369815062)	(150, 36.44301713156613)
BD5-WYS_R1_001_trimmed_1U	(1, 35.920114065948596)	(2, 35.91672565888664)	(3, 36.156480006231554)	(4, 36.26108534896561)	(5, 36.29982904370069)	(6, 36.29931450171848)	(7, 36.26262732925558)	(8, 36.305044678206926)	(9, 36.31449568440255)	(10, 36.31755293048938)	(15, 36.292626991895965)	(20, 36.27095303542742)	(25, 36.22751455651884)	(30, 36.195676256548)	(35, 36.17904042308736)	(40, 36.16064872882623)	(45, 36.138553209976735)	(50, 36.11211640709547)	(55, 36.10488631085426)	(60, 36.1089555218)	(65, 36.09797145065214)	(70, 36.08975330232673)	(75, 36.082187000167174)	(80, 36.088862055072)	(85, 36.08459234775124)	(90, 36.05455815929846)	(95, 36.0376499190443)	(100, 36.016024496012065)	(105, 35.95592303377181)	(110, 35.94991008241017)	(115, 35.858032248231865)	(120, 35.85757343048097)	(125, 35.77483144584705)	(130, 35.61423087730541)	(135, 35.38194963933559)	(140, 34.360837602291255)	(145, 33.79394195718861)	(150, 35.429054324422175)
BD5-WYS_R1_001_trimmed_2P	(1, 36.183113009256)	(2, 36.3264001561649)	(3, 36.41244636988407)	(4, 36.41414285631476)	(5, 36.4061474472621)	(6, 36.341434474686885)	(7, 36.31942443541014)	(8, 36.33860894692665)	(9, 36.35284233543609)	(10, 36.36510505071574)	(15, 36.33526810214367)	(20, 36.31080156764412)	(25, 36.27433827446451)	(30, 36.24548503317851)	(35, 36.21534593810671)	(40, 36.181674040337064)	(45, 36.141652982306276)	(50, 36.1144788875617)	(55, 36.06977439741615)	(60, 36.01938307050612)	(65, 36.01709993050325)	(70, 35.98005664855425)	(75, 35.947684764412415)	(80, 35.92001591638511)	(85, 35.867225154079115)	(90, 35.84572247699104)	(95, 35.790233629196976)	(100, 35.73957855162887)	(105, 35.692322149060644)	(110, 35.68144940698106)	(115, 35.5957099351676)	(120, 35.5148491567852)	(125, 35.44948711730751)	(130, 35.38289000196463)	(135, 35.35665431209436)	(140, 35.304160612684925)	(145, 35.127171688332815)	(150, 36.015395499890154)
BD5-WYS_R1_001_trimmed_2U	(1, 32.22150343200678)	(2, 33.209271874171876)	(3, 33.52466836058674)	(4, 33.78910695078798)	(5, 33.65344785480091)	(6, 33.69436174026905)	(7, 33.56180989644225)	(8, 33.586132718118186)	(9, 33.593469574389594)	(10, 33.671461603612315)	(15, 33.611636087772084)	(20, 33.56180989644225)	(25, 33.4980353644786)	(30, 33.445710900843316)	(35, 33.41299226304604)	(40, 33.34836973183063)	(45, 33.268503998378826)	(50, 33.18136106105102)	(55, 33.19491705179642)	(60, 33.16595906983956)	(65, 33.24073162884305)	(70, 33.24380819238011)	(75, 33.255905567341436)	(80, 33.277776418670015)	(85, 33.277272740270455)	(90, 33.27228098681005)	(95, 33.25896584537868)	(100, 33.22759841406707)	(105, 33.222433266247876)	(110, 33.24492331667698)	(115, 33.17298224378128)	(120, 33.11727495366884)	(125, 33.102668039221456)	(130, 33.06220160485001)	(135, 33.05116825598319)	(140, 33.06058084422494)	(145, 32.94700963757164)	(150, 35.20616228423939)
BD5-gam_R1_001_trimmed_1P	(1, 38.079285495925404)	(2, 38.34320774298965)	(3, 39.04992640864179)	(4, 39.039431548820225)	(5, 39.06375526187898)	(6, 39.002539488182656)	(7, 39.06385282625689)	(8, 39.04571270431366)	(9, 39.08811976272115)	(10, 39.117442067581685)	(15, 39.4813393321286)	(20, 39.59220387202506)	(25, 39.52609026866709)	(30, 39.479780961445556)	(35, 39.56706267389617)	(40, 39.529894659431186)	(45, 39.47464018343082)	(50, 39.44111896389792)	(55, 39.54931455275018)	(60, 39.589965778458016)	(65, 39.594711029570675)	(70, 39.470762746763874)	(75, 39.311585761671076)	(80, 39.18706255525781)	(85, 39.34100234988402)	(90, 39.31678564590074)	(95, 39.115291534691345)	(100, 39.502514138234545)	(105, 39.51904619907986)	(110, 39.51655690730983)	(115, 39.516384648356656)	(120, 39.512768405285605)	(125, 39.50392491947823)	(130, 39.49101148856937)	(135, 39.49067752696139)	(140, 39.465082911372086)	(145, 39.44186346973476)	(150, 39.661651547754005)
BD5-gam_R1_001_trimmed_1U	(1, 37.209702644845756)	(2, 37.95650164613321)	(3, 38.62687631485866)	(4, 38.625538195356924)	(5, 38.69002693758615)	(6, 38.63466449234085)	(7, 38.68389649413638)	(8, 38.69608067354856)	(9, 38.76542708314097)	(10, 38.83024557286525)	(15, 39.19691228688222)	(20, 39.326994264458065)	(25, 39.119709704775616)	(30, 39.0619572057451)	(35, 39.192564298157265)	(40, 39.11368333728708)	(45, 38.949424480768435)	(50, 38.89550380390865)	(55, 39.18987815746658)	(60, 39.268493916435645)	(65, 39.29756690761491)	(70, 39.18011765181876)	(75, 39.01090614190468)	(80, 38.876090903172376)	(85, 39.03188799349706)	(90, 39.00439825197832)	(95, 38.795135395669185)	(100, 39.20550965991704)	(105, 39.20461326173077)	(110, 39.1701128270279)	(115, 39.122037611249546)	(120, 39.04892382853325)	(125, 38.92976271660624)	(130, 38.730714661175824)	(135, 38.38602010458844)	(140, 37.9179564920847)	(145, 37.76153372158058)	(150, 38.67161605562053)
BD5-gam_R1_001_trimmed_2P	(1, 37.694169529119314)	(2, 38.867067760132755)	(3, 39.10070515959342)	(4, 39.19703244403049)	(5, 39.268281441415795)	(6, 39.22167438337539)	(7, 39.27739865306503)	(8, 39.27362145959491)	(9, 39.343737698659446)	(10, 39.35934130992821)	(15, 39.44553604426616)	(20, 39.482635045801615)	(25, 39.39015050896016)	(30, 39.39359340575748)	(35, 39.38760846746226)	(40, 39.45121859825033)	(45, 39.43311862780108)	(50, 39.40938032845499)	(55, 39.392064389760606)	(60, 39.39930585817834)	(65, 39.37931507809485)	(70, 39.3251287152416)	(75, 39.24648838245726)	(80, 39.39527099194451)	(85, 39.26322383420496)	(90, 39.21130934634935)	(95, 39.22297723101391)	(100, 39.22613197797047)	(105, 39.35358775953834)	(110, 39.34000301750383)	(115, 39.32407765083739)	(120, 39.320394293836486)	(125, 39.31539007302074)	(130, 39.29320266546932)	(135, 39.29868593928056)	(140, 39.25886918553853)	(145, 39.250092380702185)	(150, 39.54509914865821)
