Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
WT-WYS-2_R2_001 - polyg	(1, 0.02224776628177057)	(2, 0.02315077947744928)	(3, 0.0235978595400157)	(4, 0.023912143544394075)	(5, 0.024151176449132557)	(6, 0.02440791549496278)	(7, 0.024673507611338873)	(8, 0.024978938545171376)	(9, 0.025297649084822686)	(10, 0.025797847570664324)	(12, 0.02646404112924102)	(14, 0.027070476461633096)	(16, 0.027575101482747666)	(18, 0.02814169799768333)	(20, 0.02870608124498252)	(22, 0.029319156380283998)	(24, 0.02991452537449374)	(26, 0.03056301279197869)	(28, 0.03127125843564827)	(30, 0.03189982644440502)	(32, 0.03256602000298171)	(34, 0.03331410446410771)	(36, 0.03412637368669125)	(38, 0.03479256724526794)	(40, 0.035536225171121)	(42, 0.03626439022351878)	(44, 0.037063379840283524)	(46, 0.03779597142795424)	(48, 0.038617093721083656)	(50, 0.03947805483166948)	(52, 0.040343442477528246)	(54, 0.041239815870297555)	(56, 0.0421406157983398)	(58, 0.04309232088202079)	(60, 0.04405287903624766)	(62, 0.04501565045811099)	(64, 0.04597620861233785)	(66, 0.04697217904874819)	(68, 0.04802569444370669)	(70, 0.04918987322048855)	(72, 0.05025445495362939)	(74, 0.05132124995440669)	(76, 0.052540760422100236)	(78, 0.053952825174166455)	(80, 0.05557957688697002)	(82, 0.05720411533213711)	(84, 0.059280160375143554)	(86, 0.061342925812331195)	(88, 0.0631710848800533)	(90, 0.06512097366778109)	(92, 0.06748031696825536)	(94, 0.07069840811167902)	(96, 0.07348933860126443)	(98, 0.0752378200340737)	(100, 0.07702171374906644)	(102, 0.07888971163424496)	(104, 0.08088386577470211)	(106, 0.0834114174155479)	(108, 0.08649007269787409)	(110, 0.089520036092198)	(112, 0.09293289478763078)	(114, 0.09669544976962541)	(116, 0.10107993295746737)	(118, 0.10629660477662109)	(120, 0.11209315271652928)	(122, 0.11844301756555434)	(124, 0.12582205186553674)	(126, 0.13419041679902008)	(128, 0.14359459098637017)	(130, 0.15448165449015344)	(132, 0.16710391982092718)	(134, 0.18159196976924297)	(136, 0.19887980327769)	(138, 0.2185513260306125)
WT-WYS-3_R1_001 - illumina_universal_adapter	(1, 0.00021463260876430795)	(2, 0.00027595621126839595)	(3, 0.0003854626443114102)	(4, 0.0006701793702232473)	(5, 0.0008147278618400261)	(6, 0.0011038248450735838)	(7, 0.0012921759099075684)	(8, 0.001528709805280479)	(9, 0.0018572291044095218)	(10, 0.0022886844505989982)	(12, 0.0027989844285794445)	(14, 0.003234820032090641)	(16, 0.003784542325966573)	(18, 0.004321123847877343)	(20, 0.005972480858165997)	(22, 0.0064411683915900995)	(24, 0.006866053351796994)	(26, 0.007385113844420882)	(28, 0.008311538267964783)	(30, 0.009732931768863109)	(32, 0.01152226688478596)	(34, 0.013786859920115494)	(36, 0.01628798685081794)	(38, 0.019673925760507943)	(40, 0.02373880455506463)	(42, 0.02857460863824414)	(44, 0.03476172210517445)	(46, 0.041960675013422204)	(48, 0.05067300682632442)	(50, 0.061413397779183254)	(52, 0.07501190663446478)	(54, 0.09061000295711172)	(56, 0.10854277643223573)	(58, 0.13038930982431707)	(60, 0.15518375639391635)	(62, 0.18571853018363046)	(64, 0.2208613346757946)	(66, 0.26067568360157367)	(68, 0.30625883142005883)	(70, 0.35918110038108675)	(72, 0.4199374595620119)	(74, 0.489975584007663)	(76, 0.5694794445255522)	(78, 0.6576868763417002)	(80, 0.7552724390836519)	(82, 0.8627858550452833)	(84, 0.9822048104073513)	(86, 1.1168320191904328)	(88, 1.261065132280048)	(90, 1.417600198057715)	(92, 1.5858896843582193)	(94, 1.7690216725933738)	(96, 1.9672984005183771)	(98, 2.18077243122109)	(100, 2.4090517316712186)	(102, 2.650620732835447)	(104, 2.9120388700530526)	(106, 3.193551437734051)	(108, 3.49278433641007)	(110, 3.8079942236670647)	(112, 4.139513999061486)	(114, 4.4918772289213145)	(116, 4.87045191859432)	(118, 5.269843781188801)	(120, 5.690436089220411)	(122, 6.13076145648637)	(124, 6.59661934368064)	(126, 7.089372010830274)	(128, 7.612022124329311)	(130, 8.159565240187687)	(132, 8.729636019451672)	(134, 9.324277852161847)	(136, 9.948499562565603)	(138, 10.606265283539093)
WT-WYS-3_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0003416600710942045)	(4, 0.0004467862468154982)	(5, 0.0005168703639630273)	(6, 0.000591334738432277)	(7, 0.0006307570543277621)	(8, 0.0007358832300490559)	(9, 0.0008453896630920701)	(10, 0.001035930856586915)	(12, 0.001259323979994664)	(14, 0.0014870973607241334)	(16, 0.0017652437006533898)	(18, 0.0020171084966523227)	(20, 0.002255832520686094)	(22, 0.002564640661867394)	(24, 0.002849357387779231)	(26, 0.0031077925697607445)	(28, 0.003348706722455376)	(30, 0.0035852406178282867)	(32, 0.0038283448991837787)	(34, 0.004165624712956262)	(36, 0.0046036504451283196)	(38, 0.0049190289722922005)	(40, 0.005269449558029846)	(42, 0.005597968857158889)	(44, 0.006101698449156754)	(46, 0.006522203152041929)	(48, 0.0069208065683185015)	(50, 0.00745081770424669)	(52, 0.00790855459436649)	(54, 0.008331249425912525)	(56, 0.008804317216658347)	(58, 0.009264244235439006)	(60, 0.009658467394393858)	(62, 0.010109633898531076)	(64, 0.010613363490528941)	(66, 0.011031678064753258)	(68, 0.01145218276763843)	(70, 0.012558197741372875)	(72, 0.013307221743387092)	(74, 0.014185463336392066)	(76, 0.015026472742162417)	(78, 0.015939756393741157)	(80, 0.01704358123881474)	(82, 0.01810360351067112)	(84, 0.019141724495918895)	(86, 0.020249929598314197)	(88, 0.021452310233126493)	(90, 0.023392764226648703)	(92, 0.024481258171096268)	(94, 0.0254996679983963)	(96, 0.02659473232882644)	(98, 0.0281190618767852)	(100, 0.029998192267803328)	(102, 0.03245551662528857)	(104, 0.03529611349842436)	(106, 0.038427997483454567)	(108, 0.04247535524872437)	(110, 0.0471775614835914)	(112, 0.052670404165028994)	(114, 0.05938095838190491)	(116, 0.0673508365787755)	(118, 0.0765712782409973)	(120, 0.08812858718435701)	(122, 0.10208846726868047)	(124, 0.11835236270422894)	(126, 0.1370494910819932)	(128, 0.15905590386631735)	(130, 0.18373208348823017)	(132, 0.2151319580989841)	(134, 0.2505835707323295)	(136, 0.2910440076130624)	(138, 0.3363971919221572)
WT-WYS-3_R2_001 - illumina_universal_adapter	(1, 0.00020149183679914624)	(2, 0.0002628154393032342)	(3, 0.00036794161502452793)	(4, 0.0006570385982580855)	(5, 0.0008147278618400261)	(6, 0.0011038248450735838)	(7, 0.0012834153952641272)	(8, 0.001519949290637038)	(9, 0.0018528488470878012)	(10, 0.002264593035329535)	(12, 0.002803364685901165)	(14, 0.0032611015760209646)	(16, 0.0038349152851663596)	(18, 0.00438244745038143)	(20, 0.005961530214861696)	(22, 0.006423647362303216)	(24, 0.006857292837153553)	(26, 0.007391684230403463)	(28, 0.008326869168590805)	(30, 0.009746072540828269)	(32, 0.01152664714210768)	(34, 0.013817521721367538)	(36, 0.016333979552696005)	(38, 0.019698017175777405)	(40, 0.023778226870960116)	(42, 0.028592129667531024)	(44, 0.03480114442106993)	(46, 0.041969435528065646)	(48, 0.05074966132945453)	(50, 0.061525094340887126)	(52, 0.07509732165223831)	(54, 0.0906384746297029)	(56, 0.10859095926277465)	(58, 0.13040683085360397)	(60, 0.15520127742320325)	(62, 0.1856396855518395)	(64, 0.220729926956143)	(66, 0.26065159218630424)	(68, 0.3061821769169287)	(70, 0.3590934952346524)	(72, 0.41977977029843)	(74, 0.4895112767315606)	(76, 0.5687545119388074)	(78, 0.6566268540698439)	(80, 0.7539320803432055)	(82, 0.8610337521165952)	(84, 0.9801022868929254)	(86, 1.1141359708089138)	(88, 1.2573112517553333)	(90, 1.4128695201502568)	(92, 1.5802479129278433)	(94, 1.76218847117149)	(96, 1.9586057798634227)	(98, 2.1703474187953953)	(100, 2.396782630913079)	(102, 2.6364944029728985)	(104, 2.8954836875056094)	(106, 3.174363720536254)	(108, 3.4706684171927025)	(110, 3.782483605025364)	(112, 4.109868417508082)	(114, 4.457906143262711)	(116, 4.831073405272051)	(118, 5.224665807172575)	(120, 5.638665827934995)	(122, 6.070725649634868)	(124, 6.528810770211745)	(126, 7.013503763889412)	(128, 7.526670620286925)	(130, 8.063885089380683)	(132, 8.622166406063258)	(134, 9.205066959022561)	(136, 9.815990208197572)	(138, 10.45826733928146)
WT-WYS-3_R2_001 - polyg	(1, 0.02280799987419901)	(2, 0.023780416999620975)	(3, 0.024231583503758196)	(4, 0.02450315945770487)	(5, 0.024687130265217135)	(6, 0.024844819528799075)	(7, 0.02495870621916381)	(8, 0.02519524011453672)	(9, 0.025444914781874793)	(10, 0.025869799742081687)	(12, 0.026382289848722994)	(14, 0.026866308282773116)	(16, 0.027280242599675715)	(18, 0.027661324986665403)	(20, 0.028116871748124342)	(22, 0.028611840825478765)	(24, 0.029071767844259425)	(26, 0.029621490138135358)	(28, 0.030204064361924195)	(30, 0.030707793953922057)	(32, 0.03125094586181541)	(34, 0.031929885746682096)	(36, 0.032674529491374595)	(38, 0.03330090628838064)	(40, 0.0339645152726213)	(42, 0.03459527232694906)	(44, 0.03531144439905037)	(46, 0.0360714190443689)	(48, 0.036905858064156666)	(50, 0.03768335373876207)	(52, 0.03843675799809801)	(54, 0.039227394444668565)	(56, 0.039945756645430736)	(58, 0.04072763257735786)	(60, 0.04154236043919789)	(62, 0.042389940230950815)	(64, 0.04323752002270375)	(66, 0.04405443801320463)	(68, 0.04475308905601907)	(70, 0.04567075296491953)	(72, 0.046457009154168366)	(74, 0.04731991984654732)	(76, 0.04832737903054305)	(78, 0.04952975966535535)	(80, 0.051008096511436035)	(82, 0.05256089773198598)	(84, 0.05421006461361377)	(86, 0.055793527635415764)	(88, 0.05739451168650463)	(90, 0.05892322149178511)	(92, 0.06073007763699485)	(94, 0.06305161401750675)	(96, 0.06502930019826358)	(98, 0.06669598810917826)	(100, 0.06832106357553659)	(102, 0.07042796734728418)	(104, 0.07291157324869975)	(106, 0.07572369844924437)	(108, 0.07905269401375199)	(110, 0.0826642161755106)	(112, 0.08685174217507546)	(114, 0.09180362307728057)	(116, 0.0971519172671014)	(118, 0.1038077182674558)	(120, 0.1114950698670754)	(122, 0.12054468149375008)	(124, 0.13158073981582508)	(126, 0.14453097058749192)	(128, 0.16023857334318192)	(130, 0.1772186408508317)	(132, 0.19763502022737128)	(134, 0.2219542088775639)	(136, 0.24954106948976001)	(138, 0.2824105204319512)
WT-male-gam-1_R1_001 - illumina_universal_adapter	(1, 0.00011226504796544964)	(2, 0.0002162141664519771)	(3, 0.0003492690381147322)	(4, 0.0005696411693061704)	(5, 0.0006860641820110811)	(6, 0.0009230681721603637)	(7, 0.0010935447264782687)	(8, 0.001322232787148629)	(9, 0.0014843934119876119)	(10, 0.0017608980671617747)	(12, 0.0021039301581673156)	(14, 0.002432409372584742)	(16, 0.0027026770806497136)	(18, 0.003051946118764446)	(20, 0.00443239041226553)	(22, 0.00492303025152194)	(24, 0.00538040637286266)	(26, 0.005979153295345058)	(28, 0.0070664610747141355)	(30, 0.008983282819605701)	(32, 0.011850199507464129)	(34, 0.014981146956278335)	(36, 0.018432257690031047)	(38, 0.022405192998586128)	(40, 0.027579780116845462)	(42, 0.03381049027892792)	(44, 0.04084992458283555)	(46, 0.048812427058903554)	(48, 0.05808260944553208)	(50, 0.06842970469968102)	(52, 0.08104081175446654)	(54, 0.09481614893630114)	(56, 0.11062057291099278)	(58, 0.12849566332593604)	(60, 0.14994244545207636)	(62, 0.17466154582817262)	(64, 0.20363632311510727)	(66, 0.23718486161544913)	(68, 0.2745919913940109)	(70, 0.3178265087549274)	(72, 0.36790503607699687)	(74, 0.4244637514455164)	(76, 0.48859619958696443)	(78, 0.559583052601414)	(80, 0.6396966382189807)	(82, 0.7310637554038989)	(84, 0.8330482355510309)	(86, 0.9448517494304005)	(88, 1.0675241831387212)	(90, 1.2043336969612097)	(92, 1.3554549254169233)	(94, 1.5186134617933766)	(96, 1.6975888960387402)	(98, 1.8933708237610056)	(100, 2.1028823510529713)	(102, 2.3303770758431064)	(104, 2.574981825536124)	(106, 2.8381456508437255)	(108, 3.1217604257223672)	(110, 3.42380745829104)	(112, 3.7467607375697227)	(114, 4.091381171105738)	(116, 4.458471246093801)	(118, 4.850902037186508)	(120, 5.2655197281289805)	(122, 5.699442849356771)	(124, 6.161581919306545)	(126, 6.652577264548178)	(128, 7.1707864890095845)	(130, 7.715149311682201)	(132, 8.287306049655745)	(134, 8.884477103501888)	(136, 9.512167618535674)	(138, 10.17295761187794)
WT-male-gam-1_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.00012473894218383293)	(4, 0.00022037213119143818)	(5, 0.00024947788436766586)	(6, 0.00029521549650173793)	(7, 0.00032016328493850453)	(8, 0.0003659008970725766)	(9, 0.0004199544386855709)	(10, 0.0005904309930034759)	(12, 0.0008232770184132973)	(14, 0.0010706759204112326)	(16, 0.0012411524747291377)	(18, 0.0014968673062059953)	(20, 0.0017525821376828527)	(22, 0.001964638339395369)	(24, 0.002151746752671118)	(26, 0.0023721188838625564)	(28, 0.002580017120835611)	(30, 0.002750493675153516)	(32, 0.0029791817358238767)	(34, 0.0032141067436034284)	(36, 0.003600797464373311)	(38, 0.003920960749311815)	(40, 0.0042390450518805895)	(42, 0.004530102583642866)	(44, 0.004952136004698167)	(46, 0.005320115884140475)	(48, 0.005748386252304968)	(50, 0.006141313920184041)	(52, 0.006488503975929043)	(54, 0.0068481679258924275)	(56, 0.0071558573166125485)	(58, 0.007515521266575934)	(60, 0.007885580128387972)	(62, 0.008207822395696207)	(64, 0.008492642980349293)	(66, 0.008850227947942947)	(68, 0.009132969550226301)	(70, 0.009713005631381125)	(72, 0.010307594589124062)	(74, 0.011029001471420562)	(76, 0.011762882247935445)	(78, 0.012527947759996287)	(80, 0.013309645131014975)	(82, 0.014060157766487702)	(84, 0.01492085646755615)	(86, 0.015650579279331573)	(88, 0.016490488156702714)	(90, 0.01803309307504278)	(92, 0.019270087585032458)	(94, 0.020172365933495515)	(96, 0.02115364561200834)	(98, 0.022542405834988344)	(100, 0.02465880988737404)	(102, 0.0278271790188434)	(104, 0.031382238871082636)	(106, 0.0352657779377393)	(108, 0.039723116138441594)	(110, 0.04531973667775624)	(112, 0.05191011078980207)	(114, 0.059290498202345526)	(116, 0.06762305954022557)	(118, 0.07719469437046501)	(120, 0.08829853920719588)	(122, 0.10111338653421498)	(124, 0.11544173302639793)	(126, 0.1318802466238574)	(128, 0.15006926337662996)	(130, 0.17075305897307919)	(132, 0.19662391558200612)	(134, 0.22518289639499467)	(136, 0.25860253798841326)	(138, 0.29579553258289276)
WT-male-gam-1_R2_001 - illumina_universal_adapter	(1, 0.00010810708322598855)	(2, 0.0002037402722335938)	(3, 0.00034095310863581)	(4, 0.0005696411693061704)	(5, 0.0006860641820110811)	(6, 0.0009230681721603637)	(7, 0.0010977026912177299)	(8, 0.0013305487166275513)	(9, 0.0015051832356849173)	(10, 0.001787924837968272)	(12, 0.002114325070015968)	(14, 0.0024469622491728564)	(16, 0.0027359407985654022)	(18, 0.0030997627132682485)	(20, 0.004413679570937955)	(22, 0.004904319410194365)	(24, 0.005365853496274547)	(26, 0.005958363471647753)	(28, 0.00704775023338656)	(30, 0.008964571978278126)	(32, 0.011802382912960326)	(34, 0.014939567308883725)	(36, 0.018394836007375896)	(38, 0.022388561139628282)	(40, 0.027592254011063848)	(42, 0.0338229641731463)	(44, 0.040839529670986904)	(46, 0.04874174165833272)	(48, 0.057970344397566625)	(50, 0.06826338611010258)	(52, 0.08091191484754323)	(54, 0.0946290405230254)	(56, 0.1103773319737343)	(58, 0.12821292172365267)	(60, 0.14960980827291948)	(62, 0.1742041697068319)	(64, 0.2029856016333816)	(66, 0.2364426649094553)	(68, 0.2737250557458333)	(70, 0.31688057177670004)	(72, 0.36670546324966236)	(74, 0.4229377783861342)	(76, 0.4867812479781896)	(78, 0.557499912266944)	(80, 0.6373972837180587)	(82, 0.7283797891645767)	(84, 0.8297967071247724)	(86, 0.9410056320463989)	(88, 1.0630315022377335)	(90, 1.1985582839380982)	(92, 1.348558940896527)	(94, 1.5106759071057456)	(96, 1.6884975061359087)	(98, 1.8826910913276997)	(100, 2.089959396642726)	(102, 2.3151838726851155)	(104, 2.557641033590201)	(106, 2.8186281643566957)	(108, 3.0989498311616837)	(110, 3.3976060434853257)	(112, 3.716174748946247)	(114, 4.056423082558719)	(116, 4.41865665473109)	(118, 4.805066712881059)	(120, 5.212347675040752)	(122, 5.638231371444794)	(124, 6.092145987139914)	(126, 6.5738794659243975)	(128, 7.081510828088615)	(130, 7.615171049521859)	(132, 8.175300874486513)	(134, 8.759902400925263)	(136, 9.37292985330534)	(138, 10.016453898066995)
WT-male-gam-1_R2_001 - polyg	(1, 0.016769071794246606)	(2, 0.01763808642479398)	(3, 0.01795409174499302)	(4, 0.018095462546134696)	(5, 0.018265939100452603)	(6, 0.018428099725291587)	(7, 0.018669261680180328)	(8, 0.01894368735298476)	(9, 0.01916821744891566)	(10, 0.019567382063903925)	(12, 0.020095443585815484)	(14, 0.020613110195878394)	(16, 0.021062170387740192)	(18, 0.02146965093220738)	(20, 0.021902079265111334)	(22, 0.022403114016216395)	(24, 0.02283554234912035)	(26, 0.023361524888662177)	(28, 0.02382929592185155)	(30, 0.02433033067295661)	(32, 0.024862550159607637)	(34, 0.02545713911735057)	(36, 0.02614112431699192)	(38, 0.026872926111137077)	(40, 0.027523647592862736)	(42, 0.02813694739193325)	(44, 0.028874986133187595)	(46, 0.029548576420980292)	(48, 0.030234640602991372)	(50, 0.030964363414766796)	(52, 0.03165666454388707)	(54, 0.03236975549670465)	(56, 0.03314521592061414)	(58, 0.03382504315551603)	(60, 0.034519423267006036)	(62, 0.035247067096411726)	(64, 0.03610360783274071)	(66, 0.03691648993930536)	(68, 0.03775224085193704)	(70, 0.0385796758350898)	(72, 0.03942582165957013)	(74, 0.04018880818926124)	(76, 0.041134745167488634)	(78, 0.04235302883615074)	(80, 0.043687735517517756)	(82, 0.044989178480969075)	(84, 0.046259436708874446)	(86, 0.047508905113082506)	(88, 0.048889349406583585)	(90, 0.05036750587146201)	(92, 0.0518913999484745)	(94, 0.053878907093936904)	(96, 0.05595373149892799)	(98, 0.05758365367679674)	(100, 0.059184470101489264)	(102, 0.06112000268770841)	(104, 0.06360646560190614)	(106, 0.06704302345907073)	(108, 0.0712113831103805)	(110, 0.0756292206460579)	(112, 0.08072064846952803)	(114, 0.08634221679727944)	(116, 0.09290556413851878)	(118, 0.10091172524435112)	(120, 0.10926715538829819)	(122, 0.11893442340754523)	(124, 0.12995510894948686)	(126, 0.14265977021091025)	(128, 0.15681348218403585)	(130, 0.17217508291397488)	(132, 0.19051378639736805)	(134, 0.21073188994299763)	(136, 0.23457989670617674)	(138, 0.2621513608935433)
WT-male-gam-2_R1_001 - illumina_universal_adapter	(1, 0.00025342855232817705)	(2, 0.00034174456298799634)	(3, 0.0005529350232614772)	(4, 0.0009561168110563044)	(5, 0.0011788267509810662)	(6, 0.0015551297529229047)	(7, 0.0019314327548647435)	(8, 0.0022885366240544473)	(9, 0.0029912248827825747)	(10, 0.0036574347892816463)	(12, 0.004385081920587549)	(14, 0.005076250699664395)	(16, 0.005742460606163466)	(18, 0.006412510339212965)	(20, 0.008188430118785419)	(22, 0.00861081103933238)	(24, 0.00906007074573233)	(26, 0.00958036724331518)	(28, 0.01038481090562962)	(30, 0.011742189591205538)	(32, 0.013748498963803606)	(34, 0.016169509603847783)	(36, 0.018569401197864613)	(38, 0.021543346861170265)	(40, 0.025237260002680964)	(42, 0.029775934985285593)	(44, 0.034262772309459455)	(46, 0.0396596485260845)	(48, 0.045997282247564136)	(50, 0.05350414315364878)	(52, 0.06245861866924436)	(54, 0.07227129541886038)	(56, 0.08337223397614461)	(58, 0.09683850568849184)	(60, 0.11199814090957734)	(62, 0.12971510061324718)	(64, 0.15071319210425682)	(66, 0.17476010587630544)	(68, 0.20241453669248016)	(70, 0.23312738935606991)	(72, 0.2692006398840556)	(74, 0.3111584246005707)	(76, 0.3583671721247945)	(78, 0.41204986721303816)	(80, 0.4714231852490145)	(82, 0.5393785156251949)	(84, 0.615802583458342)	(86, 0.7014959925842198)	(88, 0.7971710308279323)	(90, 0.9010978563285121)	(92, 1.0179917760898838)	(94, 1.1466854828407174)	(96, 1.288832021910972)	(98, 1.4434637570099393)	(100, 1.612299010518936)	(102, 1.7960500702630662)	(104, 1.9945710228334135)	(106, 2.2098566581229244)	(108, 2.4397931516155897)	(110, 2.686649840802711)	(112, 2.9499121889265316)	(114, 3.2320088862801963)	(116, 3.5387495904345005)	(118, 3.8668454899490046)	(120, 4.212560433590142)	(122, 4.578346150610361)	(124, 4.9701140539840445)	(126, 5.387192174064867)	(128, 5.827499324862497)	(130, 6.291962824488863)	(132, 6.781078010568969)	(134, 7.298108735670679)	(136, 7.841183084350661)	(138, 8.413495792298868)
